person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_by_income
58,13200,3,2.0,5,3,7000,8.49,0.54,0,21,0.004393939393939394
37,32000,2,2.0,4,0,12000,7.49,0.38,0,13,0.00115625
23,103241,3,0.0,1,2,10000,13.49,0.1,1,2,0.00022277970961149155
28,115000,0,7.0,1,0,35000,7.9,0.27,0,9,0.00024347826086956522
23,50000,0,6.0,0,1,10000,9.91,0.2,0,3,0.00046
27,47233,3,12.0,0,0,5000,7.43,0.11,0,8,0.0005716342387737387
29,50000,0,9.0,3,0,5000,6.99,0.1,0,10,0.00058
24,54000,3,4.0,5,0,6000,7.51,0.11,0,4,0.00044444444444444447
41,45000,0,2.0,0,1,5100,12.69,0.12,0,16,0.0009111111111111111
23,54586,3,5.0,1,1,19000,11.14,0.35,0,3,0.00042135346059429156
33,44000,3,0.0,4,3,5000,14.54,0.11,0,5,0.00075
33,100000,0,3.0,3,3,20000,16.0,0.2,0,10,0.00033
24,95000,0,8.0,3,0,15000,7.88,0.16,0,3,0.0002526315789473684
29,120000,0,13.0,2,1,14000,10.65,0.12,0,7,0.00024166666666666667
40,75000,3,2.0,2,1,1800,11.12,0.02,0,17,0.0005333333333333334
26,65000,3,7.0,4,2,8000,13.48,0.12,0,4,0.0004
29,70000,0,2.0,4,1,6000,11.86,0.09,0,7,0.0004142857142857143
23,33204,3,7.0,3,2,1000,13.48,0.03,1,2,0.0006926876279966269
27,75000,0,4.0,2,0,10000,7.88,0.13,0,9,0.00036
25,60000,0,9.0,3,1,13500,9.99,0.23,0,2,0.0004166666666666667
25,45000,3,0.0,3,2,6800,13.79,0.15,1,2,0.0005555555555555556
23,45000,3,0.0,1,1,6000,10.65,0.13,0,4,0.0005111111111111112
23,60000,0,5.0,1,0,6800,7.51,0.11,0,4,0.00038333333333333334
22,52800,3,3.0,1,1,4800,10.37,0.09,0,4,0.0004166666666666667
23,63500,0,7.0,1,0,5400,7.88,0.08,0,4,0.0003622047244094488
46,77604,3,1.0,1,2,6500,12.87,0.08,1,16,0.0005927529508788207
44,50000,0,3.0,5,0,10000,8.94,0.2,0,13,0.00088
27,60000,2,0.0,3,1,12000,10.99,0.2,0,5,0.00045
23,61100,0,7.0,0,2,25000,13.43,0.41,0,3,0.00037643207855973815
24,69996,0,2.0,4,1,4000,10.75,0.06,0,3,0.0003428767358134751
26,46800,0,6.0,4,4,10800,16.82,0.23,0,4,0.0005555555555555556
23,66000,3,7.0,3,1,12000,12.18,0.19,0,2,0.0003484848484848485
35,120000,0,9.0,5,0,12000,7.51,0.1,0,9,0.0002916666666666667
24,148350,3,5.0,1,0,5000,8.49,0.03,0,2,0.00016177957532861477
27,24000,2,5.0,4,0,7000,8.49,0.29,0,10,0.001125
23,56000,3,4.0,4,1,10000,12.69,0.18,0,3,0.00041071428571428574
22,54000,3,6.0,1,4,24000,16.45,0.44,1,3,0.0004074074074074074
23,70000,2,7.0,5,1,10000,10.99,0.14,0,4,0.00032857142857142856
31,120000,2,0.0,1,0,16000,8.94,0.13,0,5,0.00025833333333333334
23,60000,0,7.0,1,1,14400,11.71,0.24,0,4,0.00038333333333333334
36,50000,3,6.0,3,2,8500,13.35,0.17,0,11,0.00072
32,69996,3,1.0,3,1,10000,10.75,0.14,0,8,0.0004571689810846334
29,105000,0,3.0,2,2,20000,12.87,0.19,1,8,0.0002761904761904762
29,127000,0,12.0,2,1,21000,10.75,0.18,0,5,0.0002283464566929134
22,27600,3,6.0,0,1,9800,11.12,0.35,0,2,0.0007971014492753623
36,110000,0,3.0,5,1,3200,11.14,0.03,0,11,0.00032727272727272726
23,75000,3,0.0,5,1,15000,11.49,0.2,0,2,0.0003066666666666667
22,49000,3,3.0,3,4,20000,16.0,0.38,0,2,0.0004489795918367347
27,48000,3,2.0,0,2,5000,13.49,0.1,1,5,0.0005625
27,65000,3,11.0,0,2,2400,13.11,0.04,1,6,0.00041538461538461537
25,60000,0,9.0,4,0,3600,6.62,0.06,0,3,0.0004166666666666667
25,30500,3,0.0,3,2,10000,12.53,0.33,0,3,0.000819672131147541
25,12000,3,1.0,4,1,2500,12.69,0.21,0,2,0.0020833333333333333
22,40000,3,4.0,0,1,5600,10.0,0.14,0,4,0.00055
23,121000,0,7.0,1,0,13000,8.49,0.11,0,4,0.00019008264462809916
21,45000,3,3.0,1,2,1800,13.11,0.04,0,3,0.00046666666666666666
23,87000,3,4.0,1,1,15000,10.99,0.17,0,4,0.00026436781609195405
23,39000,3,2.0,5,2,20000,12.29,0.51,0,4,0.0005897435897435898
29,84200,0,4.0,2,2,24500,12.87,0.29,0,9,0.0003444180522565321
22,60000,0,5.0,4,1,15000,12.42,0.25,0,4,0.00036666666666666667
25,73440,0,9.0,1,0,25000,6.03,0.35,0,3,0.00034041394335511985
21,37440,3,5.0,3,2,2800,12.61,0.07,0,3,0.0005608974358974359
33,35000,0,17.0,3,0,2750,8.9,0.08,0,8,0.0009428571428571429
26,40000,3,1.0,3,1,12000,10.99,0.3,0,3,0.00065
23,25000,3,2.0,1,1,5600,10.99,0.22,0,4,0.00092
25,79618,0,9.0,4,2,12000,12.99,0.15,1,4,0.00031399934688135846
27,50000,0,11.0,2,1,6000,9.99,0.12,0,5,0.00054
24,75000,3,9.0,4,2,6500,13.49,0.09,1,2,0.00032
29,60000,3,4.0,2,1,2400,11.49,0.04,0,9,0.00048333333333333334
25,31416,3,5.0,4,1,8000,11.12,0.25,0,2,0.000795772854596384
29,35000,3,3.0,3,2,6000,12.99,0.17,1,8,0.0008285714285714286
21,40000,3,0.0,4,1,5000,10.59,0.13,0,4,0.000525
27,63844,3,3.0,0,0,20000,6.54,0.31,0,12,0.00042290583296785913
23,42000,3,3.0,4,0,11500,7.88,0.27,0,4,0.0005476190476190477
23,60000,0,7.0,1,1,8000,12.42,0.13,0,3,0.00038333333333333334
32,73399,3,4.0,5,1,27800,10.0,0.37,0,6,0.0004359732421422635
32,40000,3,7.0,4,1,6000,11.12,0.15,0,8,0.0008
23,65856,3,5.0,0,3,20000,15.37,0.31,1,4,0.0003492468415937804
22,39000,0,0.0,5,3,6500,14.61,0.16,1,4,0.0005641025641025641
23,80000,0,3.0,0,0,5000,5.99,0.06,0,2,0.0002875
26,57000,3,0.0,4,0,3000,9.32,0.05,0,3,0.000456140350877193
36,80000,3,1.0,1,0,7200,9.63,0.09,0,13,0.00045
27,50000,3,0.0,0,1,4000,10.38,0.08,0,5,0.00054
24,112000,0,8.0,0,0,4500,7.49,0.04,0,3,0.00021428571428571427
22,74400,3,1.0,1,1,12000,9.99,0.16,0,4,0.0002956989247311828
23,24000,3,1.0,1,1,6000,12.69,0.25,0,3,0.0009583333333333333
39,30000,3,0.0,5,1,1000,10.99,0.03,0,14,0.0013
27,42504,0,5.0,4,1,7200,10.59,0.17,0,9,0.0006352343308865048
24,38000,2,8.0,1,0,13000,6.92,0.35,0,2,0.0006315789473684211
22,30000,3,0.0,4,1,5000,10.36,0.17,0,2,0.0007333333333333333
25,60000,0,9.0,1,2,6000,13.49,0.1,1,2,0.0004166666666666667
28,38000,2,0.0,2,1,8000,10.99,0.21,0,10,0.0007368421052631579
25,37000,3,3.0,5,1,5000,9.25,0.14,0,3,0.0006756756756756757
30,51600,0,9.0,0,1,1800,10.59,0.04,0,7,0.0005813953488372093
30,54000,0,3.0,4,0,2000,7.9,0.04,0,6,0.0005555555555555556
25,103641,3,9.0,3,1,5000,10.59,0.05,0,4,0.00024121727887612044
22,25200,3,5.0,1,2,4500,13.22,0.18,0,2,0.000873015873015873
30,42000,3,3.0,2,1,11800,11.99,0.28,0,10,0.0007142857142857143
25,27000,2,0.0,5,6,11500,20.11,0.43,1,2,0.000925925925925926
50,68000,0,2.0,4,1,6000,11.49,0.09,0,13,0.0007352941176470588
27,68000,0,6.0,1,0,3500,7.88,0.05,0,5,0.00039705882352941176
33,36000,3,10.0,0,1,2500,11.86,0.07,0,5,0.0009166666666666666
32,34000,3,3.0,0,3,6000,15.62,0.18,0,6,0.0009411764705882353
24,65000,0,8.0,3,1,4000,10.95,0.06,0,2,0.0003692307692307692
41,60000,3,5.0,4,2,18000,13.49,0.3,0,14,0.0006833333333333333
23,65000,0,2.0,1,0,15000,6.91,0.23,0,4,0.00035384615384615386
23,60000,0,0.0,0,2,2000,13.35,0.03,1,3,0.00038333333333333334
31,60000,3,1.0,0,3,15000,16.77,0.25,1,6,0.0005166666666666667
30,110000,0,1.0,4,1,4000,10.99,0.04,0,5,0.00027272727272727274
21,39000,3,1.0,2,3,5600,14.96,0.14,1,3,0.0005384615384615384
24,105000,0,2.0,3,2,12000,13.48,0.11,0,2,0.00022857142857142857
22,72000,0,0.0,5,0,6000,9.63,0.08,0,4,0.00030555555555555555
22,70550,3,0.0,3,3,10000,17.49,0.12,1,2,0.0003118355776045358
26,34000,3,1.0,3,1,10000,9.99,0.29,0,3,0.0007647058823529412
34,195000,0,19.0,3,1,4800,9.62,0.03,0,8,0.00017435897435897436
22,45000,3,0.0,1,1,15000,11.48,0.33,0,4,0.0004888888888888889
34,105000,0,2.0,4,5,15000,18.67,0.14,1,10,0.0003238095238095238
32,45000,3,1.0,0,1,4000,11.36,0.09,0,5,0.0007111111111111111
22,72000,3,6.0,1,2,5000,15.96,0.07,1,2,0.00030555555555555555
25,97750,0,2.0,3,1,20000,11.83,0.21,0,3,0.0002557544757033248
30,65000,0,3.0,2,1,12000,10.99,0.18,0,8,0.00046153846153846153
24,50000,0,5.0,5,1,6000,9.99,0.12,0,3,0.00048
25,18000,3,0.0,3,1,1500,11.14,0.08,0,4,0.001388888888888889
22,40000,3,0.0,4,2,5000,12.84,0.13,1,3,0.00055
21,52800,0,5.0,0,1,15000,11.86,0.29,0,2,0.00039772727272727274
24,39516,3,0.0,3,1,5000,10.37,0.13,0,2,0.0006073489219556636
26,130000,0,10.0,2,3,25000,15.31,0.19,1,2,0.0002
22,33000,3,4.0,1,1,5500,11.71,0.17,0,3,0.0006666666666666666
25,90000,0,2.0,5,0,15000,9.38,0.17,0,4,0.0002777777777777778
32,37000,0,2.0,5,1,6000,10.62,0.16,0,6,0.0008648648648648649
23,57000,0,7.0,1,0,10000,7.51,0.18,0,4,0.00040350877192982455
35,39000,2,13.0,5,2,16000,12.73,0.41,0,5,0.0008974358974358974
39,90000,0,1.0,4,1,3000,10.36,0.03,0,13,0.0004333333333333333
23,54400,3,4.0,3,4,21600,17.19,0.33,0,4,0.0004227941176470588
22,45000,0,6.0,3,0,6000,6.03,0.13,0,2,0.0004888888888888889
40,54400,0,3.0,2,2,17000,12.99,0.28,1,13,0.0007352941176470588
26,36000,0,5.0,4,0,11500,8.9,0.33,0,2,0.0007222222222222222
28,140000,3,12.0,3,2,10000,11.97,0.07,1,5,0.0002
25,150000,0,9.0,2,2,8000,13.8,0.05,1,2,0.00016666666666666666
28,75000,3,6.0,1,0,15000,6.62,0.2,0,10,0.0003733333333333333
25,48000,0,9.0,1,1,7000,10.25,0.15,0,3,0.0005208333333333333
32,62900,3,2.0,3,0,2800,6.54,0.04,0,10,0.0005087440381558028
35,40000,3,2.0,1,0,8000,9.63,0.2,0,5,0.000875
32,45000,0,16.0,5,0,14500,6.62,0.32,0,8,0.0007111111111111111
22,9600,3,2.0,5,0,1000,8.0,0.1,0,4,0.0022916666666666667
32,60000,3,4.0,5,1,10000,12.42,0.17,0,6,0.0005333333333333334
49,42000,3,4.0,5,3,4500,16.29,0.1,0,12,0.0011666666666666668
32,35000,0,3.0,2,1,10000,12.21,0.29,0,10,0.0009142857142857143
23,44000,3,0.0,3,3,16000,16.32,0.37,1,3,0.0005227272727272727
38,60000,0,3.0,0,0,8000,7.88,0.13,0,12,0.0006333333333333333
23,32000,3,2.0,2,3,4500,15.62,0.14,1,3,0.00071875
25,70000,0,1.0,1,2,10000,14.27,0.14,0,2,0.00035714285714285714
37,40000,3,5.0,5,2,12000,12.87,0.3,1,17,0.000925
39,60000,0,5.0,1,0,12000,7.88,0.2,0,12,0.00065
22,47000,3,1.0,0,2,6500,12.87,0.14,1,3,0.00046808510638297874
22,44000,3,6.0,1,1,5000,10.99,0.11,0,2,0.0005
28,35000,3,8.0,4,0,7500,7.9,0.21,0,7,0.0008
29,153000,3,1.0,2,3,15000,15.7,0.1,0,8,0.00018954248366013073
25,56004,0,9.0,5,0,6000,8.9,0.11,0,3,0.0004463966859510035
22,65000,2,0.0,5,2,2500,13.49,0.04,1,2,0.00033846153846153846
25,40000,3,5.0,0,0,5000,7.29,0.13,0,2,0.000625
22,33000,3,3.0,1,0,5000,8.49,0.15,0,2,0.0006666666666666666
22,65000,3,7.0,5,1,5000,12.69,0.08,0,2,0.00033846153846153846
31,75000,0,8.0,3,0,5625,6.03,0.07,0,5,0.0004133333333333333
35,36000,0,7.0,0,0,5000,7.88,0.14,0,5,0.0009722222222222222
25,156600,0,8.0,3,1,25000,11.48,0.16,0,4,0.00015964240102171138
22,56000,3,3.0,1,3,15000,14.96,0.27,1,3,0.0003928571428571429
27,38000,0,11.0,4,0,10000,7.14,0.26,0,8,0.0007105263157894737
33,45000,3,3.0,5,1,3000,11.99,0.07,0,5,0.0007333333333333333
28,70000,0,7.0,2,1,5000,11.12,0.07,0,5,0.0004
23,60000,3,2.0,4,1,10000,10.65,0.17,0,3,0.00038333333333333334
23,91000,0,7.0,5,1,7000,10.99,0.08,0,4,0.00025274725274725276
23,45000,3,0.0,0,2,6000,13.23,0.13,1,3,0.0005111111111111112
27,31200,3,2.0,0,0,4100,6.76,0.13,0,8,0.0008653846153846154
22,38400,3,2.0,4,1,5000,12.53,0.13,0,3,0.0005729166666666667
23,110000,0,7.0,5,0,12000,6.03,0.11,0,2,0.0002090909090909091
29,170000,0,13.0,2,1,12000,11.11,0.07,0,10,0.00017058823529411766
21,38400,0,5.0,1,3,3500,15.65,0.09,0,4,0.000546875
38,31000,3,1.0,1,2,10000,13.47,0.32,1,12,0.0012258064516129032
28,75000,3,7.0,2,1,10000,11.14,0.13,0,7,0.0003733333333333333
27,29760,3,11.0,3,0,7750,7.66,0.24,0,10,0.0009072580645161291
23,85000,0,7.0,0,1,18000,11.71,0.21,0,3,0.0002705882352941176
22,55000,0,1.0,5,0,9000,5.99,0.16,0,2,0.0004
29,86000,0,5.0,1,1,16000,10.62,0.19,0,8,0.0003372093023255814
30,30000,3,6.0,4,1,3200,10.14,0.11,0,6,0.001
22,97000,0,0.0,1,2,21000,14.26,0.22,0,4,0.0002268041237113402
29,62004,3,4.0,3,1,12000,9.99,0.19,0,8,0.0004677117605315786
27,58000,3,11.0,2,1,1800,9.99,0.03,0,9,0.00046551724137931035
28,80000,0,8.0,2,0,5000,8.9,0.06,0,5,0.00035
24,19200,3,2.0,1,3,3500,15.65,0.18,0,2,0.00125
27,30000,3,1.0,4,0,4975,8.49,0.17,0,8,0.0009
28,45000,3,1.0,0,1,9000,12.69,0.2,0,9,0.0006222222222222223
25,35100,3,9.0,5,2,1000,13.98,0.03,0,2,0.0007122507122507123
23,48100,0,2.0,5,0,7000,7.74,0.14,0,4,0.0004781704781704782
23,37273,2,7.0,5,1,8500,11.49,0.23,0,2,0.0006170686555952029
24,80000,0,8.0,0,0,3600,6.39,0.04,0,4,0.0003
22,66996,0,6.0,5,1,11200,11.12,0.17,0,3,0.00032837781360081197
21,31200,3,2.0,4,1,1000,11.14,0.03,0,4,0.000673076923076923
38,80000,0,9.0,2,1,21000,10.59,0.26,0,12,0.000475
21,30000,3,1.0,4,1,7200,11.71,0.23,0,4,0.0007
24,85000,0,8.0,2,1,10000,11.99,0.12,0,2,0.00028235294117647056
29,46000,3,7.0,5,1,4000,11.49,0.09,0,6,0.0006304347826086957
24,85000,0,8.0,5,2,15000,13.99,0.18,0,2,0.00028235294117647056
22,37000,3,0.0,4,2,5000,13.79,0.14,1,3,0.0005945945945945946
25,37200,3,0.0,0,0,7000,7.9,0.19,0,3,0.0006720430107526882
30,50000,3,4.0,4,1,15000,12.18,0.3,0,9,0.0006
25,54000,0,7.0,3,0,7500,7.51,0.14,0,3,0.000462962962962963
27,80000,0,6.0,5,1,15000,10.99,0.19,0,7,0.0003375
30,70000,0,14.0,3,0,9000,5.42,0.13,0,10,0.00042857142857142855
21,50000,2,5.0,5,2,7000,13.47,0.14,0,2,0.00042
27,17688,3,1.0,3,0,1600,7.68,0.09,0,8,0.0015264586160108548
33,65000,0,3.0,4,0,6000,5.42,0.09,0,8,0.0005076923076923077
38,90000,3,6.0,1,1,8000,11.86,0.09,0,16,0.0004222222222222222
28,150000,0,12.0,1,0,6000,6.03,0.04,0,5,0.00018666666666666666
24,70000,0,8.0,2,0,12000,5.79,0.17,0,3,0.00034285714285714285
32,72000,0,13.0,3,0,8000,7.14,0.11,0,10,0.00044444444444444447
30,45000,3,7.0,0,1,16750,12.53,0.37,0,6,0.0006666666666666666
30,150000,0,3.0,2,1,20000,11.14,0.13,0,9,0.0002
33,100000,0,4.0,5,0,6000,7.49,0.06,0,10,0.00033
24,50700,3,5.0,1,1,12000,12.42,0.24,0,2,0.00047337278106508875
26,14400,3,2.0,5,2,4000,14.79,0.28,1,4,0.0018055555555555555
25,216000,0,6.0,1,1,15000,11.71,0.07,0,3,0.00011574074074074075
25,40000,3,1.0,3,1,4750,11.99,0.12,0,2,0.000625
26,84000,3,5.0,1,0,12000,7.49,0.14,0,2,0.0003095238095238095
22,26000,3,3.0,3,1,12000,11.11,0.46,0,4,0.0008461538461538462
23,75000,0,4.0,1,2,17500,13.57,0.23,0,4,0.0003066666666666667
30,130000,0,2.0,1,0,18000,7.9,0.14,0,6,0.00023076923076923076
28,41000,3,0.0,3,0,12000,7.9,0.29,0,6,0.0006829268292682926
25,54996,3,8.0,2,3,21250,15.95,0.39,0,4,0.00045457851480107647
21,40000,0,5.0,0,2,12000,14.26,0.3,1,3,0.000525
60,75000,0,5.0,4,2,20000,13.8,0.27,1,27,0.0008
32,55000,3,5.0,4,2,8000,12.61,0.15,0,8,0.0005818181818181818
23,40000,3,3.0,5,2,5000,13.22,0.13,1,4,0.000575
25,54000,3,1.0,0,0,4025,7.14,0.07,0,3,0.000462962962962963
23,34000,3,3.0,5,2,5500,13.11,0.16,0,4,0.0006764705882352941
24,75000,0,8.0,1,0,4000,7.29,0.05,0,3,0.00032
44,30000,3,2.0,0,1,8000,10.99,0.27,0,14,0.0014666666666666667
26,60000,0,7.0,2,2,10000,13.16,0.17,1,4,0.0004333333333333333
23,45000,3,0.0,1,2,6000,13.22,0.13,0,3,0.0005111111111111112
25,30000,3,2.0,0,1,5000,11.86,0.17,0,4,0.0008333333333333334
26,110000,3,3.0,5,2,3000,12.23,0.03,1,2,0.00023636363636363636
53,44000,3,0.0,4,1,1800,10.99,0.04,0,21,0.0012045454545454545
22,80000,0,2.0,0,1,5000,10.75,0.06,0,2,0.000275
32,80000,3,16.0,1,1,18000,10.59,0.23,0,6,0.0004
28,80000,3,12.0,3,0,18000,8.94,0.23,0,8,0.00035
24,120000,3,8.0,3,0,12000,5.79,0.1,0,4,0.0002
22,60000,0,5.0,1,2,6000,12.99,0.1,1,2,0.00036666666666666667
24,51996,3,8.0,4,2,12000,13.49,0.23,0,4,0.00046157396722824835
30,65000,0,2.0,3,0,14000,7.51,0.22,0,9,0.00046153846153846153
23,60000,0,4.0,3,3,7000,15.28,0.12,1,3,0.00038333333333333334
23,34000,3,2.0,0,0,5500,7.66,0.17,0,3,0.0006764705882352941
33,105000,0,3.0,1,1,15000,11.49,0.14,0,9,0.00031428571428571427
33,72000,2,5.0,3,1,25000,11.83,0.35,0,10,0.0004583333333333333
24,46800,0,5.0,3,1,2800,11.99,0.06,0,4,0.0005128205128205128
22,36000,0,4.0,5,0,8400,7.51,0.23,0,3,0.0006111111111111111
28,96000,0,12.0,4,1,5000,12.69,0.05,0,6,0.0002916666666666667
29,57600,0,13.0,0,0,12000,7.88,0.21,0,7,0.0005034722222222222
22,48000,3,0.0,1,2,4800,13.79,0.1,0,3,0.0004583333333333333
29,110000,0,11.0,2,0,14000,5.42,0.13,0,7,0.0002636363636363636
26,57000,0,10.0,3,1,10800,10.99,0.19,0,4,0.000456140350877193
25,60000,2,9.0,5,2,1400,14.27,0.02,0,4,0.0004166666666666667
25,100000,2,9.0,4,0,15000,5.79,0.15,0,3,0.00025
28,75000,3,5.0,1,2,20000,12.84,0.27,1,6,0.0003733333333333333
22,80000,0,0.0,3,1,12000,10.37,0.15,0,3,0.000275
23,54000,0,3.0,0,2,7500,11.03,0.14,0,2,0.00042592592592592595
27,60000,2,2.0,1,3,8000,15.7,0.13,1,6,0.00045
30,33000,3,1.0,5,0,1000,8.59,0.03,0,7,0.0009090909090909091
26,96000,3,3.0,2,4,24000,17.14,0.25,0,3,0.0002708333333333333
24,60000,3,8.0,2,1,15000,11.83,0.25,0,4,0.0004
26,90000,0,6.0,1,2,11000,13.23,0.12,0,2,0.0002888888888888889
32,70000,0,5.0,0,1,8000,11.49,0.11,0,6,0.00045714285714285713
29,12500,3,0.0,4,2,2100,13.61,0.17,1,6,0.00232
22,61000,3,4.0,5,1,8000,11.49,0.13,0,2,0.000360655737704918
29,35000,3,4.0,4,2,3600,14.79,0.1,1,5,0.0008285714285714286
27,125000,0,7.0,5,1,25000,10.38,0.2,0,9,0.000216
23,60000,0,7.0,5,2,7200,13.06,0.12,0,2,0.00038333333333333334
31,45000,0,15.0,3,2,6000,13.99,0.13,0,9,0.0006888888888888888
25,18000,3,2.0,2,1,3000,12.69,0.17,0,4,0.001388888888888889
29,65000,2,13.0,1,0,12000,7.88,0.18,0,9,0.0004461538461538462
23,48000,0,5.0,5,0,5000,5.99,0.1,0,2,0.00047916666666666664
25,95000,3,6.0,5,2,7200,12.99,0.08,1,2,0.0002631578947368421
23,67000,0,7.0,0,0,16000,7.49,0.24,0,2,0.00034328358208955223
25,120000,3,0.0,0,2,10000,14.27,0.08,0,3,0.00020833333333333335
31,50000,0,7.0,0,0,8000,8.0,0.16,0,6,0.00062
27,57000,3,2.0,0,1,18000,11.89,0.31,0,6,0.00047368421052631577
30,132750,0,3.0,1,2,25000,13.06,0.19,1,8,0.00022598870056497175
25,90000,3,7.0,3,1,8000,10.36,0.09,0,3,0.0002777777777777778
29,60000,0,7.0,5,0,7200,6.62,0.12,0,8,0.00048333333333333334
24,85000,3,2.0,2,1,15000,9.88,0.18,0,3,0.00028235294117647056
33,75000,2,3.0,2,1,12000,10.99,0.16,0,8,0.00044
27,83000,3,11.0,5,1,6500,10.99,0.08,0,6,0.0003253012048192771
29,55000,3,0.0,5,1,20000,11.48,0.36,0,6,0.0005272727272727272
29,76000,0,4.0,0,0,20000,7.9,0.26,0,9,0.00038157894736842105
24,86000,0,6.0,0,0,13000,7.51,0.15,0,3,0.00027906976744186045
37,92000,0,2.0,0,2,20000,15.96,0.22,1,13,0.00040217391304347825
31,43200,0,4.0,3,2,3200,13.49,0.08,0,10,0.0007175925925925926
25,40000,3,0.0,2,1,4700,10.59,0.12,0,2,0.000625
23,78000,3,0.0,2,4,20000,16.35,0.26,1,4,0.0002948717948717949
24,42000,0,8.0,2,0,7000,7.14,0.17,0,2,0.0005714285714285715
29,60000,3,4.0,3,1,10000,11.36,0.17,0,9,0.00048333333333333334
27,52000,0,11.0,3,0,8500,5.79,0.16,0,5,0.0005192307692307692
21,66000,0,5.0,1,2,10000,12.99,0.15,0,4,0.0003181818181818182
29,80000,0,5.0,0,0,3000,7.49,0.04,0,7,0.0003625
22,62500,0,2.0,5,1,12000,11.71,0.19,0,4,0.000352
32,85000,3,3.0,1,0,16000,7.51,0.19,0,10,0.00037647058823529414
38,58125,0,4.0,4,1,12000,11.58,0.21,0,13,0.000653763440860215
25,60000,2,9.0,1,0,3500,6.91,0.06,0,2,0.0004166666666666667
26,80000,0,0.0,2,1,10000,9.99,0.13,0,4,0.000325
23,33000,3,7.0,2,3,5200,16.89,0.17,1,2,0.000696969696969697
28,70000,0,6.0,4,2,6000,15.96,0.09,1,5,0.0004
40,50000,3,3.0,3,1,3000,12.53,0.06,0,16,0.0008
29,75000,0,1.0,3,2,15000,12.84,0.2,1,5,0.00038666666666666667
22,55000,3,4.0,3,2,15000,13.49,0.27,1,2,0.0004
47,70000,3,1.0,1,2,8000,12.84,0.11,0,11,0.0006714285714285714
26,86000,0,10.0,5,2,10000,13.49,0.12,1,2,0.00030232558139534885
24,50000,3,2.0,3,1,6400,9.99,0.13,0,2,0.00048
28,81000,0,3.0,0,1,7750,11.12,0.1,0,6,0.000345679012345679
22,42000,3,6.0,1,1,8000,11.48,0.19,0,3,0.0005238095238095238
22,60000,2,4.0,3,0,5000,5.79,0.08,0,2,0.00036666666666666667
29,54000,0,3.0,2,1,5000,10.74,0.09,0,6,0.000537037037037037
22,60000,0,5.0,0,1,6600,10.99,0.11,0,4,0.00036666666666666667
36,58000,0,0.0,1,0,2350,9.63,0.04,0,12,0.0006206896551724138
29,80000,0,3.0,5,0,10000,6.62,0.13,0,8,0.0003625
22,54000,3,4.0,3,0,4000,6.54,0.07,0,4,0.0004074074074074074
26,150000,0,11.0,4,1,6000,10.59,0.04,0,2,0.00017333333333333334
23,62900,3,7.0,3,3,14000,15.28,0.19,0,2,0.0003656597774244833
26,40000,3,0.0,4,0,10000,9.32,0.25,0,2,0.00065
32,235000,0,2.0,4,1,25000,12.21,0.11,0,10,0.00013617021276595746
24,75000,3,6.0,4,1,12000,11.48,0.16,0,2,0.00032
33,110000,3,3.0,2,2,15000,12.99,0.14,1,10,0.0003
24,143000,3,0.0,4,3,24250,16.0,0.17,1,3,0.00016783216783216784
26,54000,0,10.0,0,1,10000,12.69,0.19,0,2,0.0004814814814814815
25,37000,3,2.0,3,4,15000,17.19,0.41,0,4,0.0006756756756756757
29,60000,0,8.0,4,2,10000,13.61,0.17,0,5,0.00048333333333333334
24,62000,3,3.0,5,0,12000,6.62,0.19,0,2,0.0003870967741935484
24,54996,3,6.0,3,2,15000,14.35,0.28,0,2,0.0004363953742090334
24,71004,0,8.0,4,4,20000,16.95,0.28,1,4,0.0003380091262464086
31,90000,3,6.0,5,1,17600,10.74,0.2,0,10,0.0003444444444444444
24,100000,3,2.0,0,0,12000,7.49,0.12,0,4,0.00024
21,24000,3,5.0,1,0,3500,7.9,0.15,0,3,0.000875
22,30000,3,2.0,3,1,13000,9.91,0.43,0,3,0.0007333333333333333
24,56400,0,2.0,0,0,8000,8.49,0.15,0,4,0.000425531914893617
31,48000,0,12.0,4,0,15000,6.17,0.31,0,9,0.0006458333333333333
29,90000,0,13.0,4,1,7000,11.11,0.08,0,5,0.0003222222222222222
29,45000,3,1.0,1,1,12000,11.71,0.27,0,10,0.0006444444444444444
23,60000,3,4.0,5,0,12000,7.88,0.2,0,4,0.00038333333333333334
23,24000,3,5.0,0,2,4000,12.23,0.17,1,3,0.0009583333333333333
32,45000,3,3.0,1,1,14500,11.48,0.32,0,7,0.0007111111111111111
28,80000,3,4.0,5,1,12000,11.71,0.15,0,6,0.00035
22,45000,3,0.0,1,0,6400,9.32,0.14,0,4,0.0004888888888888889
24,35880,3,2.0,4,0,5000,7.51,0.14,0,4,0.0006688963210702341
34,44000,3,5.0,0,2,20000,13.49,0.45,0,7,0.0007727272727272727
26,26000,3,1.0,3,3,4500,15.37,0.17,1,2,0.001
27,50000,3,7.0,4,2,10000,12.99,0.2,1,8,0.00054
22,39000,3,3.0,3,0,6625,8.9,0.17,0,3,0.0005641025641025641
26,69000,3,2.0,2,3,12000,15.7,0.17,1,3,0.00037681159420289854
28,42000,3,7.0,3,1,5000,10.99,0.12,0,10,0.0006666666666666666
26,120000,0,10.0,0,0,10000,7.14,0.08,0,3,0.00021666666666666666
