,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_by_income
4124,3,2.0,2,15000,6.92,0.25,0,9,0.0005666666666666667
29732,3,6.0,0,7500,15.57,0.19,0,2,0.0005641025641025641
22721,0,11.0,2,6000,12.69,0.11,0,6,0.00047368421052631577
53670,0,6.0,4,6000,11.36,0.11,0,2,0.0004
37601,0,9.0,2,6000,13.48,0.08,0,11,0.0004933333333333334
21463,2,14.0,4,4000,11.83,0.07,0,8,0.0005
15898,0,4.0,3,10000,10.25,0.14,0,10,0.0003857142857142857
16630,3,3.0,0,3500,14.11,0.08,1,2,0.0005227272727272727
166,0,4.0,5,15250,11.34,0.2,1,4,0.0002933333333333333
45349,3,6.0,3,7200,11.71,0.18,0,9,0.000825
14643,3,13.0,2,6400,14.11,0.07,0,13,0.0004130434782608696
22216,3,9.0,0,7000,5.79,0.11,0,3,0.0003846153846153846
30143,0,6.0,1,9250,8.59,0.19,0,4,0.00044
28359,0,4.0,5,11000,6.91,0.26,0,7,0.0007209302325581396
28061,0,8.0,5,5000,11.71,0.08,0,2,0.0003692307692307692
9226,0,9.0,4,7500,11.89,0.15,0,2,0.0005
8905,0,6.0,2,5500,11.49,0.1,0,8,0.0005087719298245614
50478,3,5.0,4,5200,12.53,0.09,1,9,0.0005
3126,3,10.0,0,10000,12.69,0.2,0,4,0.00052
19951,0,5.0,2,3500,12.69,0.05,0,2,0.0003823529411764706
20023,3,0.0,0,9000,9.63,0.16,0,14,0.0007719298245614035
56577,0,4.0,4,20000,15.65,0.17,1,2,0.00020833333333333335
7892,3,7.0,1,7500,10.28,0.21,1,4,0.0006285714285714285
5088,3,5.0,2,15000,9.63,0.19,0,2,0.0003184551105676144
12670,3,7.0,4,10000,7.49,0.33,0,2,0.0008666666666666666
10517,0,5.0,0,5000,7.88,0.1,0,9,0.0006
24754,3,2.0,3,1500,11.49,0.06,0,8,0.0010358622660380055
43990,3,3.0,1,25000,13.85,0.32,0,4,0.00028205128205128203
6613,0,6.0,1,7500,5.79,0.11,0,7,0.0004264705882352941
5495,3,3.0,4,6000,12.42,0.2,0,2,0.0007
25038,3,3.0,4,5500,10.36,0.17,0,9,0.0008484848484848485
11409,2,12.0,4,23000,6.91,0.14,0,5,0.00016875
43785,3,8.0,5,8400,18.43,0.22,0,4,0.000625
18634,3,8.0,1,16000,7.49,0.18,0,4,0.00026085822355549756
56614,3,8.0,3,7200,13.79,0.19,0,3,0.0006486486486486486
2883,3,2.0,3,3000,13.85,0.13,1,4,0.0010833333333333333
13711,0,2.0,2,11000,7.66,0.19,0,3,0.00042854081851296334
29098,0,9.0,4,10000,9.88,0.13,0,12,0.0005
46034,3,4.0,1,2000,13.98,0.07,1,3,0.0007666666666666667
26690,0,13.0,1,7875,14.72,0.13,1,5,0.0005034722222222222
46804,0,6.0,5,16000,16.89,0.32,1,5,0.00066
43009,0,0.0,2,6000,13.22,0.06,0,7,0.00026470588235294115
2006,0,8.0,0,12000,7.51,0.13,0,3,0.0002666666666666667
46544,0,3.0,0,8000,8.49,0.13,0,10,0.0005166666666666667
54300,3,6.0,3,6000,14.27,0.21,1,2,0.0007638888888888889
37023,3,0.0,3,5000,14.27,0.11,0,24,0.0015555555555555555
55338,0,8.0,0,11000,7.51,0.12,0,4,0.0002666666666666667
56183,3,4.0,1,4000,10.75,0.08,0,4,0.0005
56584,0,10.0,4,12000,8.94,0.1,0,9,0.00026723216440812384
40063,3,9.0,3,9000,16.77,0.1,1,9,0.00043940467753366406
54216,0,9.0,1,9000,11.49,0.1,0,2,0.0002777777777777778
47503,3,5.0,1,7200,5.79,0.19,0,2,0.0005789473684210527
32805,3,1.0,4,12000,11.71,0.16,0,3,0.0003066666666666667
27369,3,9.0,1,25000,11.49,0.36,0,2,0.00036231884057971015
2687,0,5.0,4,6000,13.98,0.14,0,2,0.0005681818181818182
6661,3,3.0,2,20400,11.36,0.27,0,4,0.00032
20278,0,1.0,3,12000,14.11,0.14,1,4,0.00032212885154061626
14193,3,4.0,1,3000,13.72,0.12,0,2,0.000873015873015873
26448,3,6.0,1,5500,7.88,0.07,0,8,0.0003896103896103896
45772,3,2.0,5,3000,7.49,0.1,0,9,0.0010308569857741736
52093,3,0.0,1,12000,13.22,0.3,1,3,0.0006
50197,2,4.0,1,5600,16.29,0.16,1,3,0.0006388888888888889
55515,0,6.0,1,7200,16.29,0.18,0,3,0.00055
54068,3,4.0,5,8000,7.29,0.13,0,2,0.0004
38457,0,4.0,5,14000,6.92,0.16,0,3,0.0002666666666666667
39918,3,9.0,1,15900,13.04,0.27,0,2,0.0004310344827586207
16335,0,1.0,2,20000,14.26,0.26,1,3,0.00028205128205128203
39492,0,8.0,2,8000,6.99,0.11,0,4,0.00034285714285714285
42294,3,13.0,4,9000,10.0,0.15,0,8,0.00046774193548387096
35274,3,7.0,2,4800,8.32,0.1,1,7,0.00058
41664,0,0.0,1,2000,7.29,0.07,0,14,0.0015714285714285715
1308,3,14.0,4,14500,13.16,0.32,0,7,0.0006666666666666666
6382,3,6.0,1,6000,13.85,0.09,1,4,0.00031428571428571427
6428,3,1.0,3,1200,11.12,0.04,0,6,0.0010333333333333334
54773,3,2.0,3,6000,12.69,0.18,0,14,0.001411764705882353
48039,0,5.0,3,21600,15.27,0.26,0,2,0.0003361344537815126
31609,3,12.0,0,5000,14.26,0.07,1,6,0.00041841004184100416
22388,3,3.0,0,5000,14.59,0.14,0,9,0.0008611111111111111
11258,0,3.0,0,12000,6.92,0.15,0,4,0.0003125
5229,3,3.0,2,10000,7.51,0.07,0,6,0.0002
1865,0,4.0,0,25000,14.54,0.29,1,12,0.00045348837209302327
20890,3,4.0,5,10000,13.49,0.2,1,5,0.0006
51720,0,3.0,1,5000,6.03,0.05,0,4,0.0002666666666666667
31657,0,4.0,5,25000,7.49,0.33,0,2,0.0003087248322147651
31787,0,9.0,3,15000,14.71,0.43,0,3,0.0007122507122507123
16305,0,0.0,2,15000,6.17,0.13,0,9,0.00024166666666666667
55743,0,9.0,4,15000,6.03,0.21,0,3,0.00034285714285714285
42332,3,5.0,1,21000,13.11,0.35,1,13,0.0006
15247,3,5.0,1,10200,7.9,0.14,0,4,0.0003066666666666667
27088,0,5.0,2,8400,7.9,0.14,0,2,0.0004184773861258651
47993,0,5.0,5,20000,13.11,0.3,0,9,0.0004925373134328358
19503,0,2.0,4,12000,11.99,0.2,0,10,0.0005166666666666667
3429,0,13.0,3,5000,10.99,0.13,0,9,0.0007435897435897436
49969,0,4.0,4,15000,15.99,0.19,0,9,0.00035
35612,3,2.0,3,6000,13.61,0.12,1,2,0.0005
552,3,1.0,1,4500,7.49,0.09,0,3,0.0005208333333333333
49738,0,9.0,5,10000,5.99,0.11,0,4,0.00026595744680851064
8406,3,7.0,5,15000,11.12,0.34,0,4,0.0005206918409852396
17323,2,0.0,1,12000,7.88,0.27,0,2,0.0005227272727272727
48272,0,5.0,3,14500,6.54,0.23,0,8,0.0005
2053,3,5.0,4,13000,11.99,0.18,0,12,0.0005142857142857143
14200,0,9.0,2,18000,10.65,0.18,0,3,0.00025
13738,0,2.0,1,10175,11.36,0.23,0,17,0.0007975895072669266
22008,3,5.0,5,24000,13.06,0.35,0,8,0.0004857142857142857
46178,0,1.0,5,5000,7.14,0.08,0,5,0.00046666666666666666
29334,0,6.0,0,14000,6.99,0.15,0,10,0.00032291666666666666
34787,0,7.0,3,3000,7.49,0.05,0,4,0.0004181818181818182
50536,0,2.0,1,4000,12.42,0.1,0,2,0.0005288461538461538
30609,0,2.0,0,12000,9.63,0.14,0,2,0.00026136363636363634
55151,3,4.0,0,3000,7.88,0.08,0,4,0.0007222222222222222
29906,0,3.0,2,12000,15.27,0.13,1,2,0.00023655913978494624
19408,0,5.0,0,1200,7.29,0.02,0,10,0.000509433962264151
5023,0,1.0,4,8000,13.22,0.15,0,4,0.00046153846153846153
3536,3,3.0,1,3000,7.51,0.11,0,10,0.0010984848484848484
14792,0,4.0,4,10000,7.66,0.4,0,4,0.00096
54393,3,0.0,0,6400,13.61,0.19,1,9,0.001
1746,0,14.0,4,10000,11.11,0.14,0,7,0.00042859591976684384
40863,3,4.0,4,5600,13.49,0.09,0,4,0.00036666666666666667
42609,0,13.0,4,6000,9.99,0.07,0,5,0.00032556625273243107
44345,0,9.0,0,10000,12.53,0.13,0,5,0.00046666666666666666
22542,0,0.0,2,7000,7.14,0.09,0,8,0.00038666666666666667
365,3,8.0,3,8000,11.22,0.07,1,3,0.00021818181818181818
34007,2,16.0,4,2000,11.49,0.06,0,13,0.00011428571428571428
44992,3,4.0,0,15000,9.99,0.23,0,9,0.00042424242424242425
50964,0,7.0,3,10000,5.99,0.14,0,3,0.00031944444444444446
52147,3,0.0,3,3175,6.03,0.11,0,2,0.0007291666666666667
6183,0,3.0,3,10000,14.79,0.28,0,17,0.0010555555555555555
50676,3,6.0,3,9000,7.29,0.15,0,3,0.00036666666666666667
2440,3,7.0,3,5000,14.27,0.15,0,5,0.0008928571428571428
546,0,3.0,5,10000,7.88,0.14,0,3,0.00031944444444444446
2115,0,6.0,2,6000,12.87,0.08,1,15,0.0005333333333333334
36147,0,7.0,0,3000,5.79,0.06,0,9,0.00054
26603,0,7.0,2,12000,12.21,0.2,0,10,0.00045
2126,0,5.0,5,10000,7.51,0.13,0,2,0.0002875
3460,3,5.0,2,6000,11.89,0.1,0,2,0.0003559322033898305
39112,0,31.0,2,20000,17.49,0.24,0,8,0.0005476190476190477
1933,3,2.0,4,6000,15.96,0.18,0,23,0.0015588235294117646
22340,0,18.0,4,3000,10.38,0.07,0,11,0.0011
30959,3,7.0,1,12000,13.16,0.14,0,4,0.0002738095238095238
33871,3,9.0,0,5000,9.99,0.06,0,9,0.00037037037037037035
56674,3,0.0,3,10000,13.79,0.11,1,30,0.0005888888888888889
36447,3,5.0,2,15000,7.9,0.17,0,2,0.0002666666666666667
33113,0,2.0,1,12400,12.87,0.16,0,4,0.00032
17186,0,14.0,3,8400,5.42,0.07,0,7,0.00025
9025,3,5.0,3,10000,6.91,0.27,0,8,0.0007671232876712328
18525,0,11.0,5,13000,7.88,0.22,0,6,0.00045
17277,0,8.0,2,5000,7.49,0.04,0,10,0.00025
12191,3,6.0,5,4075,5.42,0.08,0,10,0.00058
57300,2,4.0,1,10000,6.17,0.24,0,3,0.0005238095238095238
46194,3,5.0,0,5000,10.25,0.21,0,4,0.000875
6776,0,5.0,3,25000,11.86,0.35,0,17,0.0005972222222222222
15260,0,1.0,1,12000,9.91,0.13,0,4,0.0002666666666666667
27652,1,3.0,2,3000,7.9,0.04,0,10,0.000375
49370,3,3.0,3,8000,10.38,0.18,0,17,0.0008888888888888889
43773,3,1.0,5,10200,16.29,0.36,0,4,0.0007986111111111112
28853,0,8.0,5,7800,10.59,0.05,0,10,0.00020666666666666666
33655,2,7.0,1,3000,7.14,0.07,0,4,0.000575
45635,3,6.0,4,17250,16.45,0.32,0,9,0.0005185185185185185
2601,3,4.0,4,2000,15.62,0.05,0,6,0.0006363636363636364
2107,3,2.0,3,5600,14.22,0.22,0,3,0.00088
55883,3,3.0,3,5000,11.99,0.14,0,3,0.0006388888888888889
35668,3,0.0,1,7500,8.32,0.2,0,4,0.0005671564836298015
15425,3,2.0,5,12500,11.83,0.18,0,4,0.00032857142857142856
3003,3,4.0,4,2500,5.42,0.08,0,7,0.0009373828271466067
7442,0,3.0,3,7500,10.99,0.21,0,2,0.0006179775280898876
48910,0,0.0,1,4000,11.59,0.07,1,3,0.0004121863799283154
20627,3,3.0,0,4000,14.11,0.13,0,4,0.0008064516129032258
30571,0,9.0,3,8000,7.9,0.08,0,2,0.00025
24029,3,3.0,0,4200,14.59,0.08,0,2,0.0005
9845,3,9.0,1,16000,7.9,0.32,0,2,0.0005
21021,0,1.0,1,6500,6.99,0.09,0,4,0.0003066666666666667
17239,0,0.0,1,2500,7.4,0.02,0,10,0.00027272727272727274
17433,0,12.0,1,15000,8.9,0.3,0,10,0.00056
18719,0,6.0,0,12000,7.51,0.15,0,4,0.000275
9241,3,7.0,4,9000,11.86,0.16,0,5,0.0004999642882651239
26562,3,0.0,2,10150,11.97,0.11,0,3,0.00025528325341857576
39253,3,3.0,1,3000,11.71,0.07,0,5,0.000825
35455,3,3.0,1,15000,15.28,0.17,1,2,0.0002888888888888889
52978,3,3.0,0,5000,13.49,0.1,1,6,0.00054
37906,3,3.0,1,12000,11.49,0.37,0,3,0.0007186601674790651
8759,3,1.0,5,12000,10.74,0.16,0,3,0.0003066666666666667
1598,0,6.0,1,12000,8.9,0.17,0,2,0.00031428571428571427
50748,3,0.0,4,10000,9.99,0.12,0,4,0.00028153153153153153
48389,0,3.0,5,10000,9.32,0.28,0,2,0.0007069336047958376
6104,0,6.0,1,15000,11.11,0.2,0,2,0.0002933333333333333
32239,3,0.0,1,12000,8.49,0.22,0,5,0.0004909090909090909
29054,0,7.0,4,5000,13.49,0.04,0,3,0.000211864406779661
49309,0,13.0,5,5000,6.03,0.08,0,17,0.0005846153846153846
54657,0,0.0,5,9000,7.9,0.14,0,2,0.00034375
8474,3,0.0,3,5000,6.91,0.21,0,7,0.0012916666666666667
4571,0,2.0,5,4000,11.49,0.1,0,9,0.0007552083333333333
7571,2,0.0,5,10000,8.49,0.06,0,3,0.00014444444444444444
21249,0,3.0,5,3200,10.74,0.03,0,9,0.000225
9989,2,10.0,2,12000,13.61,0.13,1,2,0.0002850877192982456
34073,3,3.0,5,6000,15.99,0.17,1,8,0.0008055555555555556
12028,3,10.0,5,10000,10.65,0.13,0,4,0.000325
27406,3,5.0,1,2000,11.49,0.03,0,2,0.00032857142857142856
16649,3,3.0,1,5000,10.62,0.09,0,4,0.0004716981132075472
27101,3,7.0,3,10000,14.27,0.19,1,2,0.00042592592592592595
28037,0,8.0,1,10000,13.99,0.14,1,3,0.00034285714285714285
4385,0,11.0,3,15000,11.89,0.1,0,9,0.00018
306,3,0.0,5,12500,11.71,0.25,0,2,0.00048
29179,2,3.0,1,5000,13.35,0.13,1,3,0.0006315124723713293
50018,0,2.0,4,5000,11.86,0.07,0,6,0.0004714285714285714
12857,0,8.0,0,2000,16.89,0.04,0,2,0.00048
17475,0,8.0,5,8000,7.49,0.12,0,2,0.0003692307692307692
55720,3,5.0,3,10000,13.35,0.26,1,3,0.0005788864330070519
56724,0,17.0,0,15000,6.54,0.14,0,9,0.0003181818181818182
31829,0,10.0,4,12000,7.51,0.1,0,4,0.00021666666666666666
9533,2,5.0,5,2500,9.62,0.1,0,3,0.00092
19483,0,2.0,2,6300,12.69,0.06,0,8,0.0003263157894736842
45912,3,2.0,0,4000,12.23,0.06,1,3,0.0004
29363,0,5.0,2,5000,7.14,0.13,0,4,0.0006315789473684211
27920,3,3.0,3,6000,12.61,0.13,1,4,0.0005777777777777778
48561,2,3.0,2,2500,9.99,0.04,0,3,0.0003845917174327734
55261,3,3.0,2,3600,12.68,0.07,1,2,0.00046153846153846153
47239,3,5.0,5,5000,16.49,0.08,0,3,0.00040677966101694915
18541,0,8.0,1,14400,10.59,0.15,0,4,0.00025
56817,3,5.0,1,10000,12.21,0.17,0,4,0.00038333333333333334
47810,0,6.0,1,9000,7.66,0.14,0,2,0.00033846153846153846
9480,0,10.0,4,5000,13.61,0.06,0,10,0.000363554307491726
56234,0,4.0,4,5000,8.9,0.07,0,9,0.0004
24569,0,9.0,4,8000,5.79,0.08,0,4,0.00025
49800,3,5.0,4,3000,10.99,0.06,0,3,0.0005038759689922481
10760,0,7.0,4,5000,7.88,0.08,0,3,0.0003538243800381515
14119,3,8.0,5,15000,13.22,0.25,0,4,0.0004166666666666667
25724,0,8.0,5,2500,7.74,0.05,0,3,0.0004878048780487805
3552,3,0.0,5,10000,9.32,0.13,0,2,0.00030343007915567283
18916,0,8.0,0,3600,13.49,0.06,0,4,0.0004
56124,3,0.0,5,6400,7.29,0.06,0,7,0.0003300970873786408
56766,3,4.0,2,19000,11.71,0.28,0,10,0.00042857142857142855
58280,3,2.0,5,6000,11.86,0.2,0,2,0.0007333333333333333
23270,0,2.0,4,6000,13.49,0.05,1,11,0.0003363636363636364
34763,3,1.0,0,15000,11.71,0.25,0,5,0.0005
28927,3,12.0,5,6000,13.99,0.11,1,8,0.0005185185185185185
52474,0,3.0,2,15000,6.91,0.3,0,3,0.00052
17483,0,13.0,2,8500,8.9,0.11,0,15,0.0005810810810810811
32606,3,5.0,0,20000,13.61,0.25,1,7,0.00035
25754,3,2.0,3,13000,12.42,0.15,0,7,0.0003647058823529412
21291,0,6.0,0,12000,10.65,0.3,0,4,0.00055
42100,3,7.0,5,4000,7.49,0.1,0,2,0.000575
40468,0,7.0,0,12000,11.86,0.24,0,10,0.0006034638826866212
14652,3,5.0,3,1600,11.86,0.04,0,2,0.000625
3913,3,1.0,0,7000,6.99,0.13,0,9,0.000576923076923077
3008,0,3.0,4,8000,12.61,0.09,1,2,0.0002777777777777778
48152,3,8.0,3,20000,12.18,0.33,0,2,0.0004152249134948097
19589,3,8.0,1,6500,8.9,0.19,0,4,0.0006696168626994294
41354,0,13.0,0,35000,8.9,0.28,0,10,0.000232
19480,0,1.0,2,9500,6.03,0.08,0,4,0.0002
862,0,8.0,4,15000,15.65,0.27,1,3,0.00042857142857142855
34775,3,0.0,3,9600,12.99,0.12,0,10,0.000375
44780,3,0.0,1,8000,10.0,0.16,0,4,0.0005
41269,3,0.0,1,15000,7.49,0.2,0,4,0.00034666666666666667
12951,0,5.0,4,10750,13.11,0.18,1,10,0.00045
10405,0,3.0,2,15000,16.4,0.5,1,6,0.0010333333333333334
28298,0,6.0,3,4000,7.14,0.05,0,3,0.0002588235294117647
17711,3,8.0,4,5600,10.99,0.09,0,6,0.00045
8290,3,5.0,0,5375,8.49,0.21,0,2,0.0008076923076923077
16899,3,5.0,1,7200,15.33,0.1,0,5,0.00042028985507246375
5911,0,13.0,5,5000,10.99,0.06,0,12,0.0005
13067,0,6.0,1,2000,7.9,0.03,0,2,0.00031428571428571427
15248,3,0.0,2,13000,6.54,0.17,0,3,0.0003076923076923077
55830,0,5.0,3,3800,6.03,0.09,0,15,0.001
38473,3,1.0,0,10000,16.89,0.16,1,4,0.000390625
13537,3,2.0,2,6550,6.17,0.14,0,8,0.0006458333333333333
410,0,4.0,2,5500,11.49,0.18,0,6,0.001
4439,3,0.0,0,3000,7.49,0.07,0,2,0.0005111111111111112
33554,3,5.0,1,15000,12.18,0.18,0,5,0.00035714285714285714
41321,0,9.0,0,9600,10.2,0.15,0,6,0.00047540983606557375
19864,0,2.0,1,1500,12.69,0.03,0,2,0.00038333333333333334
50810,2,6.0,5,10000,7.49,0.17,0,14,0.0006166666666666666
49137,3,3.0,5,8400,13.11,0.17,0,3,0.0005
16720,3,4.0,4,9000,10.25,0.24,0,6,0.0008648648648648649
16748,3,5.0,1,13200,11.71,0.33,0,4,0.00055
19582,3,7.0,1,12000,8.94,0.23,0,7,0.0005471285186023696
24890,3,3.0,1,3000,6.76,0.12,0,2,0.00084
14685,0,10.0,3,14400,14.35,0.16,0,4,0.0002888888888888889
5570,2,4.0,5,12000,9.76,0.33,0,4,0.0006666666666666666
3268,3,7.0,3,7600,12.84,0.18,0,6,0.0007619047619047619
2245,0,7.0,1,10000,12.18,0.17,0,4,0.00038333333333333334
29582,3,6.0,2,25000,15.57,0.33,1,3,0.00032
49415,3,3.0,5,20000,10.75,0.4,0,3,0.00046
29280,0,5.0,4,10000,10.59,0.17,0,2,0.00035
54832,3,3.0,5,5000,9.32,0.12,0,3,0.0005853658536585366
57848,0,3.0,4,15000,11.14,0.25,0,8,0.00045
5722,0,1.0,5,16000,10.59,0.25,0,10,0.0004461538461538462
11414,3,4.0,4,5000,11.26,0.14,0,2,0.0007222222222222222
32175,3,2.0,3,8500,15.99,0.19,0,3,0.0005227272727272727
9577,3,2.0,1,8400,11.26,0.23,0,14,0.0010270270270270271
57337,2,7.0,1,6000,15.99,0.1,0,6,0.0005
2261,3,3.0,1,11000,10.37,0.16,0,2,0.00030555555555555555
48041,3,4.0,3,9600,9.63,0.14,0,10,0.0003968253968253968
21495,3,3.0,2,3600,6.03,0.05,0,6,0.00042857142857142855
27878,0,7.0,0,3250,12.68,0.05,0,3,0.0003484848484848485
52046,0,4.0,5,10000,7.88,0.12,0,2,0.0002705882352941176
23486,0,4.0,1,6400,10.37,0.06,0,5,0.0002972972972972973
58011,3,3.0,2,7000,10.65,0.11,0,6,0.00043939393939393937
46031,3,7.0,1,24000,7.49,0.46,0,6,0.0005961538461538462
44233,3,2.0,3,12000,12.99,0.18,0,3,0.0003676470588235294
12289,2,15.0,5,12000,8.88,0.1,0,9,0.00025833333333333334
23801,0,0.0,5,15000,13.92,0.16,0,12,0.000391304347826087
47554,3,3.0,0,3000,14.27,0.06,0,8,0.0006
12920,3,21.0,2,10000,7.49,0.11,0,13,0.0004111111111111111
46994,0,10.0,0,10000,13.49,0.14,0,4,0.00037142857142857143
6051,0,12.0,5,5000,6.99,0.08,0,8,0.00046666666666666666
19917,0,4.0,0,4800,7.9,0.08,0,10,0.00046666666666666666
4457,0,8.0,1,12000,6.17,0.22,0,8,0.0004909090909090909
19505,2,5.0,4,15000,11.83,0.12,0,5,0.00025384615384615387
16732,0,7.0,3,7500,15.23,0.17,0,11,0.0008222222222222222
14231,3,0.0,5,10500,15.96,0.3,0,4,0.0006285714285714285
27706,0,5.0,4,8000,5.42,0.27,0,4,0.0007
22552,3,2.0,1,20000,9.62,0.21,0,5,0.00029914529914529915
6508,3,1.0,3,4000,7.74,0.11,0,6,0.0007714285714285715
54325,0,6.0,2,12000,10.65,0.27,0,4,0.0005454545454545455
42612,3,0.0,4,3000,13.43,0.07,1,16,0.0008666666666666666
25088,3,4.0,1,15000,14.96,0.25,1,4,0.0004333333333333333
11138,0,15.0,2,6000,7.14,0.12,0,13,0.00072
33391,3,16.0,0,10000,10.25,0.29,0,9,0.0009714285714285714
40360,0,6.0,2,2100,10.37,0.03,0,2,0.0003823529411764706
37737,0,3.0,2,10000,10.75,0.2,0,14,0.0007254901960784313
2187,3,1.0,1,15000,13.47,0.17,0,5,0.0003636363636363636
42907,3,2.0,0,10000,9.62,0.41,0,3,0.0010416666666666667
19399,0,8.0,3,8000,13.79,0.13,1,4,0.0004
19827,3,0.0,5,14000,13.79,0.31,1,3,0.0005217845030002609
54333,0,2.0,5,5000,14.79,0.1,1,6,0.0006666666666666666
4709,3,3.0,4,18000,10.39,0.26,0,2,0.00030985915492957747
50161,3,0.0,1,20000,14.88,0.37,0,15,0.0007407407407407407
28858,0,4.0,3,5000,13.49,0.04,1,5,0.00020769230769230768
30683,3,2.0,0,1800,11.49,0.03,0,6,0.00044444444444444447
4354,3,2.0,0,3000,14.22,0.03,0,6,0.0003222222222222222
5516,2,8.0,5,25000,7.9,0.33,0,3,0.00032
45232,0,8.0,3,7500,9.32,0.13,0,4,0.0004
51454,0,12.0,1,30000,10.65,0.43,0,5,0.0004
52268,3,3.0,4,2500,12.53,0.05,0,3,0.0004583333333333333
2662,3,0.0,1,9600,13.23,0.16,1,14,0.0006166666666666666
46382,3,2.0,0,6000,10.36,0.2,0,9,0.001
10906,0,8.0,5,2500,8.88,0.05,0,2,0.0004897959183673469
30022,3,3.0,1,3500,11.86,0.09,0,10,0.000703125
48744,0,7.0,0,4000,7.29,0.05,0,9,0.00046575342465753425
20458,3,0.0,5,12000,13.79,0.16,0,15,0.00048
55309,3,4.0,3,7000,10.99,0.19,0,6,0.00075
41421,0,9.0,3,10200,10.99,0.33,0,3,0.0008333333333333334
53374,3,7.0,4,7500,11.14,0.07,0,3,0.0002232222579377835
40819,0,9.0,2,20000,12.87,0.24,0,4,0.0002941176470588235
40124,3,5.0,0,7400,12.69,0.09,0,3,0.000325
32803,3,8.0,2,16000,11.49,0.25,0,16,0.0007142857142857143
8769,3,1.0,3,4000,10.99,0.07,0,2,0.00038333333333333334
9957,0,2.0,2,5000,10.59,0.05,0,6,0.00027551020408163264
25497,0,2.0,3,15000,13.85,0.26,0,14,0.0006206896551724138
6985,3,4.0,4,10000,11.99,0.14,0,10,0.0003972602739726027
42490,3,2.0,1,3000,11.49,0.07,0,3,0.000625
52705,0,8.0,2,15000,10.75,0.15,0,4,0.00024
4585,3,3.0,0,4000,12.61,0.06,1,3,0.0003384407113408406
40128,3,0.0,1,12000,15.27,0.17,0,4,0.00032857142857142856
44417,0,4.0,0,3000,14.27,0.08,0,6,0.0008888888888888889
34528,3,0.0,3,6000,8.59,0.17,0,10,0.0008333333333333334
50233,3,3.0,2,4500,11.83,0.09,0,4,0.0005148514851485149
5623,2,8.0,1,5000,13.47,0.05,1,3,0.00023
5044,3,4.0,3,3000,7.49,0.05,0,3,0.0004310344827586207
14078,3,3.0,4,7400,15.65,0.12,1,4,0.0003870967741935484
45387,3,7.0,1,4000,10.0,0.08,0,2,0.00046
29440,0,3.0,3,18400,7.9,0.15,0,2,0.00018333333333333334
48003,3,5.0,0,10000,7.49,0.17,0,4,0.00036666666666666667
40577,0,10.0,5,15000,7.9,0.25,0,3,0.0004333333333333333
25070,2,8.0,2,13475,7.49,0.24,0,3,0.00038095238095238096
16744,3,11.0,5,12000,7.29,0.27,0,9,0.0006114130434782609
45860,0,5.0,0,2500,9.99,0.06,0,6,0.000675
57530,0,8.0,4,14000,5.42,0.08,0,4,0.00014444444444444444
52027,0,11.0,3,10000,12.42,0.14,0,6,0.00039436619718309857
25695,3,0.0,1,3000,12.69,0.05,0,2,0.0004
50104,3,2.0,3,9000,6.54,0.33,0,4,0.0008148148148148148
16938,0,5.0,1,17000,16.7,0.32,1,9,0.0006454587367450438
42027,3,8.0,3,6000,10.99,0.12,0,17,0.0010212765957446808
38596,3,7.0,0,8000,6.62,0.32,0,4,0.00088
47414,0,7.0,0,7000,13.49,0.12,0,2,0.0004166666666666667
37358,3,3.0,3,4000,19.82,0.14,0,4,0.0007482993197278912
23282,0,3.0,0,7500,11.28,0.08,1,4,0.0002777777777777778
1132,0,8.0,0,4500,7.14,0.12,0,9,0.0007631578947368421
58003,3,3.0,3,7000,5.99,0.11,0,3,0.00035384615384615386
44253,0,6.0,5,10000,7.14,0.13,0,3,0.000275
50223,3,7.0,4,12000,6.62,0.16,0,10,0.0003766233766233766
40200,0,8.0,1,1000,6.39,0.04,0,2,0.0008571428571428571
33095,3,2.0,3,1500,12.87,0.05,1,8,0.0009333333333333333
50849,0,7.0,0,12000,9.32,0.18,0,13,0.0005588235294117647
1093,3,6.0,0,6000,7.66,0.11,0,4,0.00044444444444444447
14802,0,1.0,3,7275,6.92,0.07,0,4,0.0002526315789473684
15392,3,5.0,2,4000,13.49,0.05,1,8,0.00031360706196643245
24603,3,0.0,3,1200,13.85,0.04,1,3,0.0006790123456790123
25382,0,6.0,1,11600,6.03,0.17,0,4,0.00031428571428571427
24684,3,11.0,2,10000,6.62,0.2,0,8,0.0006
11498,3,0.0,4,2500,8.59,0.1,0,8,0.00124
49854,0,2.0,4,6000,9.99,0.07,0,4,0.00026374785704866147
49180,3,5.0,1,24000,11.49,0.17,0,5,0.0002357142857142857
10779,0,5.0,2,10000,7.88,0.17,0,10,0.0005
38945,0,2.0,0,16250,10.0,0.2,0,3,0.0002950987939440595
19663,0,4.0,5,2400,14.79,0.03,1,9,0.00032608695652173916
37090,0,13.0,0,10000,11.71,0.12,0,8,0.0003411764705882353
36909,3,0.0,3,4000,13.72,0.13,1,9,0.0011666666666666668
9217,3,3.0,2,25000,10.37,0.32,0,11,0.0004871794871794872
41101,0,7.0,4,9500,6.54,0.15,0,4,0.0003685897435897436
14773,3,11.0,4,8000,7.66,0.13,0,6,0.00045
56392,3,5.0,0,3500,7.51,0.08,0,2,0.0004565614401252283
